Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1235,"Pumpkins, squash and gourds",2015,2015,hg/ha,51423,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1235,"Pumpkins, squash and gourds",2015,2015,tonnes,251329.88,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1930.02,"Pyrethrum, dried flowers",2015,2015,ha,3069,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1930.02,"Pyrethrum, dried flowers",2015,2015,hg/ha,4320,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1930.02,"Pyrethrum, dried flowers",2015,2015,tonnes,1325.85,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1443,Rape or colza seed,2015,2015,ha,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5510,Production,1443,Rape or colza seed,2015,2015,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,113,Rice,2015,2015,ha,30204,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,113,Rice,2015,2015,hg/ha,32259,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,113,Rice,2015,2015,tonnes,97435,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1921.01,"Seed cotton, unginned",2015,2015,ha,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5510,Production,1921.01,"Seed cotton, unginned",2015,2015,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,114,Sorghum,2015,2015,ha,137696,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,114,Sorghum,2015,2015,hg/ha,9680,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,114,Sorghum,2015,2015,tonnes,133295,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,141,Soya beans,2015,2015,ha,46010,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,141,Soya beans,2015,2015,hg/ha,4725,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,141,Soya beans,2015,2015,tonnes,21739,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1802,Sugar cane,2015,2015,ha,6604,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1802,Sugar cane,2015,2015,hg/ha,155321,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1802,Sugar cane,2015,2015,tonnes,102578.48,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1530,Sweet potatoes,2015,2015,ha,139706,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1530,Sweet potatoes,2015,2015,hg/ha,66642,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1530,Sweet potatoes,2015,2015,tonnes,931027,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1550,Taro,2015,2015,ha,29042,T,Unofficial figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1550,Taro,2015,2015,hg/ha,28317,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1550,Taro,2015,2015,tonnes,82237,T,Unofficial figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1620,Tea leaves,2015,2015,ha,17188,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1620,Tea leaves,2015,2015,hg/ha,64000,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1620,Tea leaves,2015,2015,tonnes,110000,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1234,Tomatoes,2015,2015,ha,9081,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1234,Tomatoes,2015,2015,hg/ha,130570,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1234,Tomatoes,2015,2015,tonnes,118570.38,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1970,Unmanufactured tobacco,2015,2015,ha,4369,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1970,Unmanufactured tobacco,2015,2015,hg/ha,11764,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1970,Unmanufactured tobacco,2015,2015,tonnes,5139.43,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,111,Wheat,2015,2015,ha,4419,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,111,Wheat,2015,2015,hg/ha,18094,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,111,Wheat,2015,2015,tonnes,7995,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1540,Yams,2015,2015,ha,7261,T,Unofficial figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1540,Yams,2015,2015,hg/ha,92666,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1540,Yams,2015,2015,tonnes,67285,T,Unofficial figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1311,Avocados,2016,2016,ha,634,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1311,Avocados,2016,2016,hg/ha,146675,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1311,Avocados,2016,2016,tonnes,9295.82,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1312,Bananas,2016,2016,ha,403275,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1312,Bananas,2016,2016,hg/ha,27962,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1312,Bananas,2016,2016,tonnes,1127643,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,115,Barley,2016,2016,ha,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5510,Production,115,Barley,2016,2016,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1701,"Beans, dry",2016,2016,ha,513137,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1701,"Beans, dry",2016,2016,hg/ha,8529,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1701,"Beans, dry",2016,2016,tonnes,437672.96,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1212,Cabbages,2016,2016,ha,3882,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1212,Cabbages,2016,2016,hg/ha,105963,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1212,Cabbages,2016,2016,tonnes,41136.71,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1251,Carrots and turnips,2016,2016,ha,1386,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1251,Carrots and turnips,2016,2016,hg/ha,78940,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1251,Carrots and turnips,2016,2016,tonnes,10939.05,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1520.01,"Cassava, fresh",2016,2016,ha,91887,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1520.01,"Cassava, fresh",2016,2016,hg/ha,101236,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1520.01,"Cassava, fresh",2016,2016,tonnes,930220,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,2016,ha,447,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,2016,hg/ha,99825,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,2016,tonnes,4460,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1610,"Coffee, green",2016,2016,ha,29964,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1610,"Coffee, green",2016,2016,hg/ha,8240,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1610,"Coffee, green",2016,2016,tonnes,24689.41,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1233,Eggplants (aubergines),2016,2016,ha,6121,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1233,Eggplants (aubergines),2016,2016,hg/ha,37155,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1233,Eggplants (aubergines),2016,2016,tonnes,22743.07,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,142,"Groundnuts, excluding shelled",2016,2016,ha,26065,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,142,"Groundnuts, excluding shelled",2016,2016,hg/ha,4320,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,142,"Groundnuts, excluding shelled",2016,2016,tonnes,11259.36,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2016,2016,ha,14479,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1254,Leeks and other alliaceous vegetables,2016,2016,hg/ha,1749,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1254,Leeks and other alliaceous vegetables,2016,2016,tonnes,2532.01,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1322,Lemons and limes,2016,2016,ha,1460,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1322,Lemons and limes,2016,2016,hg/ha,46347,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1322,Lemons and limes,2016,2016,tonnes,6764.65,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,112,Maize (corn),2016,2016,ha,237658,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,112,Maize (corn),2016,2016,hg/ha,15748,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,112,Maize (corn),2016,2016,tonnes,374266.77,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1316,"Mangoes, guavas and mangosteens",2016,2016,ha,7290,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1316,"Mangoes, guavas and mangosteens",2016,2016,hg/ha,14985,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1316,"Mangoes, guavas and mangosteens",2016,2016,tonnes,10924.39,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,118,Millet,2016,2016,ha,10580,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,118,Millet,2016,2016,hg/ha,4774,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,118,Millet,2016,2016,tonnes,5051.2,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,2016,ha,2877,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,2016,hg/ha,50468,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,2016,tonnes,14522.2,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1323,Oranges,2016,2016,ha,1852,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1323,Oranges,2016,2016,hg/ha,18834,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1323,Oranges,2016,2016,tonnes,3487.13,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1241.9,"Other beans, green",2016,2016,ha,942,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1241.9,"Other beans, green",2016,2016,hg/ha,74958,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1241.9,"Other beans, green",2016,2016,tonnes,7059.75,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2016,2016,ha,11290,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1359.9,"Other fruits, n.e.c.",2016,2016,hg/ha,70590,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1359.9,"Other fruits, n.e.c.",2016,2016,tonnes,79694.02,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2016,2016,ha,60,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2016,2016,hg/ha,22153,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2016,2016,tonnes,132.67,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1319,"Other tropical fruits, n.e.c.",2016,2016,ha,2005,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1319,"Other tropical fruits, n.e.c.",2016,2016,hg/ha,121217,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1319,"Other tropical fruits, n.e.c.",2016,2016,tonnes,24305.62,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2016,2016,ha,10171,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2016,2016,hg/ha,69810,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1290.9,"Other vegetables, fresh n.e.c.",2016,2016,tonnes,71005.67,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1317,Papayas,2016,2016,ha,172,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1317,Papayas,2016,2016,hg/ha,169500,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1317,Papayas,2016,2016,tonnes,2920,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1705,"Peas, dry",2016,2016,ha,26147,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1705,"Peas, dry",2016,2016,hg/ha,6430,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1705,"Peas, dry",2016,2016,tonnes,16814.12,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1651,"Pepper (Piper spp.), raw",2016,2016,ha,729,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1651,"Pepper (Piper spp.), raw",2016,2016,hg/ha,34783,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1651,"Pepper (Piper spp.), raw",2016,2016,tonnes,2534.83,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1318,Pineapples,2016,2016,ha,3027,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1318,Pineapples,2016,2016,hg/ha,36896,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1318,Pineapples,2016,2016,tonnes,11166.6,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1313,Plantains and cooking bananas,2016,2016,ha,229490,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1313,Plantains and cooking bananas,2016,2016,hg/ha,33600,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1313,Plantains and cooking bananas,2016,2016,tonnes,771082,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1510,Potatoes,2016,2016,ha,106236,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1510,Potatoes,2016,2016,hg/ha,70718,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1510,Potatoes,2016,2016,tonnes,751283.74,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1235,"Pumpkins, squash and gourds",2016,2016,ha,49519,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1235,"Pumpkins, squash and gourds",2016,2016,hg/ha,51402,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1235,"Pumpkins, squash and gourds",2016,2016,tonnes,254538.79,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1930.02,"Pyrethrum, dried flowers",2016,2016,ha,3986,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1930.02,"Pyrethrum, dried flowers",2016,2016,hg/ha,2880,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1930.02,"Pyrethrum, dried flowers",2016,2016,tonnes,1147.98,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1443,Rape or colza seed,2016,2016,ha,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5510,Production,1443,Rape or colza seed,2016,2016,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,113,Rice,2016,2016,ha,33430,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,113,Rice,2016,2016,hg/ha,33067,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,113,Rice,2016,2016,tonnes,110544.42,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1921.01,"Seed cotton, unginned",2016,2016,ha,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5510,Production,1921.01,"Seed cotton, unginned",2016,2016,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,114,Sorghum,2016,2016,ha,165812,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,114,Sorghum,2016,2016,hg/ha,9881,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,114,Sorghum,2016,2016,tonnes,163832.32,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,141,Soya beans,2016,2016,ha,46446,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,141,Soya beans,2016,2016,hg/ha,4724,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,141,Soya beans,2016,2016,tonnes,21941.84,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1802,Sugar cane,2016,2016,ha,11030,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1802,Sugar cane,2016,2016,hg/ha,85063,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1802,Sugar cane,2016,2016,tonnes,93823.36,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1530,Sweet potatoes,2016,2016,ha,135575,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1530,Sweet potatoes,2016,2016,hg/ha,67795,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1530,Sweet potatoes,2016,2016,tonnes,919123.02,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1550,Taro,2016,2016,ha,40144,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1550,Taro,2016,2016,hg/ha,41398,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1550,Taro,2016,2016,tonnes,166189.18,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1620,Tea leaves,2016,2016,ha,17221,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1620,Tea leaves,2016,2016,hg/ha,64456,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1620,Tea leaves,2016,2016,tonnes,111000,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1234,Tomatoes,2016,2016,ha,10439,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1234,Tomatoes,2016,2016,hg/ha,113782,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1234,Tomatoes,2016,2016,tonnes,118774.32,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1970,Unmanufactured tobacco,2016,2016,ha,4101,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1970,Unmanufactured tobacco,2016,2016,hg/ha,11850,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1970,Unmanufactured tobacco,2016,2016,tonnes,4859.34,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,111,Wheat,2016,2016,ha,5817,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,111,Wheat,2016,2016,hg/ha,17060,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,111,Wheat,2016,2016,tonnes,9923,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1540,Yams,2016,2016,ha,6173,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1540,Yams,2016,2016,hg/ha,93750,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1540,Yams,2016,2016,tonnes,57875.96,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1311,Avocados,2017,2017,ha,950,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1311,Avocados,2017,2017,hg/ha,72762,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1311,Avocados,2017,2017,tonnes,6912.43,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1312,Bananas,2017,2017,ha,237849,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1312,Bananas,2017,2017,hg/ha,73114,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1312,Bananas,2017,2017,tonnes,1739007,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,115,Barley,2017,2017,ha,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5510,Production,115,Barley,2017,2017,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1701,"Beans, dry",2017,2017,ha,549441,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1701,"Beans, dry",2017,2017,hg/ha,8296,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1701,"Beans, dry",2017,2017,tonnes,455821.99,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1212,Cabbages,2017,2017,ha,7436,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1212,Cabbages,2017,2017,hg/ha,127655,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1212,Cabbages,2017,2017,tonnes,94924,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1251,Carrots and turnips,2017,2017,ha,2355,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1251,Carrots and turnips,2017,2017,hg/ha,58242,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1251,Carrots and turnips,2017,2017,tonnes,13714.75,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1520.01,"Cassava, fresh",2017,2017,ha,120000,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1520.01,"Cassava, fresh",2017,2017,hg/ha,86832,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1520.01,"Cassava, fresh",2017,2017,tonnes,1041986.2,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,2017,ha,698,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,2017,hg/ha,63221,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,2017,tonnes,4412.83,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1610,"Coffee, green",2017,2017,ha,29558,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1610,"Coffee, green",2017,2017,hg/ha,10731,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,1610,"Coffee, green",2017,2017,tonnes,31717.52,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1233,Eggplants (aubergines),2017,2017,ha,6214,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1233,Eggplants (aubergines),2017,2017,hg/ha,82121,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1233,Eggplants (aubergines),2017,2017,tonnes,51031.77,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,142,"Groundnuts, excluding shelled",2017,2017,ha,45512,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,142,"Groundnuts, excluding shelled",2017,2017,hg/ha,4549,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,142,"Groundnuts, excluding shelled",2017,2017,tonnes,20703.46,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2017,2017,ha,14560,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1254,Leeks and other alliaceous vegetables,2017,2017,hg/ha,1749,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1254,Leeks and other alliaceous vegetables,2017,2017,tonnes,2546.09,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1322,Lemons and limes,2017,2017,ha,1500,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1322,Lemons and limes,2017,2017,hg/ha,33333,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1322,Lemons and limes,2017,2017,tonnes,5000,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,112,Maize (corn),2017,2017,ha,297447,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5419,Yield,112,Maize (corn),2017,2017,hg/ha,12050,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5510,Production,112,Maize (corn),2017,2017,tonnes,358417.19,A,Official figure
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1316,"Mangoes, guavas and mangosteens",2017,2017,ha,1209,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,1316,"Mangoes, guavas and mangosteens",2017,2017,hg/ha,87826,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,1316,"Mangoes, guavas and mangosteens",2017,2017,tonnes,10618.87,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,118,Millet,2017,2017,ha,10687,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5419,Yield,118,Millet,2017,2017,hg/ha,4809,E,Estimated value
QCL,Crops and livestock products,646,Rwanda,5510,Production,118,Millet,2017,2017,tonnes,5138.88,I,Imputed value
QCL,Crops and livestock products,646,Rwanda,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,2017,ha,2855,A,Official figure
